lat,lon,segmento,POBTOT,oxxo_presente,MCA1,MCA1_weight,es_candidato,segmento_gmm,node_id,graph_node
25.664303465886587,-100.33454627582371,2,74,0,0.048689776300654276,0.9502073863205246,True,2,122,8274773443
25.617710481051585,-100.29967204189889,1,59,0,0.10477075011428345,0.9648949350509353,True,1,123,1682144562
25.67746601619529,-100.33009357328118,0,24,0,-0.19184526979939154,0.8872115078483243,False,0,124,344494954
25.618422908701863,-100.29708885810595,1,37,0,0.16106238555736127,0.9796376558430588,False,1,125,7831822160
25.63492329645469,-100.26744076005609,4,185,0,0.1970867416954462,0.989072397258537,True,4,126,2268444085
25.660395533829846,-100.2816994800599,3,199,0,0.19845410907811156,0.989430509354308,False,3,127,4968896874
25.682755002713137,-100.29063264717725,0,153,0,0.2110971464286366,0.9927417076905449,False,0,128,1566334031
25.68974179339254,-100.27886168256482,0,105,0,0.2265061891602103,0.996777319960066,True,0,129,1849065469
25.645555924811067,-100.27172615144465,4,69,0,0.17913687277518692,0.984371345252077,True,4,130,8021658880
25.68030305924125,-100.26982723374485,3,87,0,0.22373864525118525,0.9960525030879047,True,3,131,1032663573
25.6304737563509,-100.28029925749459,1,56,0,-0.10730353450647191,0.9093529004174825,True,1,132,1682147144
25.683115479056397,-100.28402616232158,0,17,0,-3.355126012590028,0.058751570399514806,True,0,133,1566334036
25.66933902758273,-100.31639540448357,0,55,0,0.16763101647406736,0.9813579734502713,False,0,134,8764623137
25.683529089987406,-100.27324045782981,0,78,0,0.19730267911828545,0.989128951045053,True,0,135,13603215424
25.637265296811478,-100.31786495673033,1,72,0,0.15874847904849007,0.9790316461343187,True,1,136,1709299004
25.67080128724292,-100.26754549582886,3,57,0,0.22216277633026837,0.9956397846560596,False,3,137,1038822072
25.657079423055777,-100.32742593446866,2,44,0,0.1791591172637853,0.9843771710605117,True,2,138,7990839286
25.69227940268195,-100.28877058654786,0,0,0,-0.07292797467574635,0.9183558237944341,False,0,139,6997613300
25.635348640923542,-100.28932909237516,1,228,0,0.21894196770078087,0.9947962582249007,True,1,140,1423289165
25.690975581914486,-100.27517426599623,0,300,0,0.22770170643890958,0.997090424692293,True,0,141,1269449316
25.64605090084244,-100.30181190535743,2,0,0,-0.0666744854593152,0.9199936061180197,True,2,142,977166110
25.64069459387145,-100.3016342431017,1,70,0,0.0806329172801432,0.9585732617294962,True,1,143,1682317460
25.66658091485942,-100.29074794115519,2,30,0,-0.2465524014258644,0.8728837669582482,False,2,144,1878002575
25.6364470588,-100.3127484910467,1,3,0,-0.17162782407184862,0.8925064358628509,True,1,145,2643086351
25.655710166166493,-100.29155595507956,2,125,0,-3.2832089158773012,0.07758658325125553,False,2,146,1433046463
