kind,i,p,j,k,w,dist_m,es_existente,name,value,uid_i,uid_p,cluster_i,cluster_p
P,,2507.0,,,,,False,,,,4348.0,,0.0
P,,2508.0,,,,,False,,,,4349.0,,2.0
P,,2509.0,,,,,False,,,,4350.0,,0.0
P,,2510.0,,,,,False,,,,4352.0,,0.0
P,,2511.0,,,,,False,,,,4353.0,,0.0
P,,2512.0,,,,,False,,,,4356.0,,1.0
P,,2513.0,,,,,False,,,,4359.0,,0.0
P,,2514.0,,,,,False,,,,4360.0,,4.0
P,,2515.0,,,,,False,,,,4364.0,,3.0
P,,2516.0,,,,,False,,,,4365.0,,0.0
P,,2517.0,,,,,False,,,,4368.0,,4.0
P,,2518.0,,,,,False,,,,4372.0,,0.0
P,,2519.0,,,,,False,,,,4373.0,,1.0
P,,2520.0,,,,,False,,,,4375.0,,1.0
P,,2521.0,,,,,False,,,,4377.0,,1.0
P,,2522.0,,,,,False,,,,4378.0,,1.0
P,,2523.0,,,,,False,,,,4381.0,,1.0
P,,2524.0,,,,,False,,,,4382.0,,2.0
P,,2525.0,,,,,False,,,,4383.0,,1.0
P,,2526.0,,,,,False,,,,4384.0,,0.0
P,,2527.0,,,,,False,,,,4386.0,,1.0
P,,2528.0,,,,,False,,,,4387.0,,1.0
P,,2529.0,,,,,False,,,,4388.0,,1.0
P,,2530.0,,,,,False,,,,4389.0,,2.0
P,,2531.0,,,,,False,,,,4390.0,,5.0
P,,2532.0,,,,,False,,,,4392.0,,3.0
P,,2533.0,,,,,False,,,,4393.0,,1.0
P,,2534.0,,,,,False,,,,4394.0,,4.0
P,,2535.0,,,,,False,,,,4395.0,,4.0
P,,2536.0,,,,,False,,,,4396.0,,4.0
P,,2537.0,,,,,False,,,,4399.0,,1.0
P,,2538.0,,,,,False,,,,4402.0,,4.0
P,,2539.0,,,,,False,,,,4403.0,,0.0
P,,2540.0,,,,,False,,,,4404.0,,2.0
P,,2541.0,,,,,False,,,,4405.0,,1.0
P,,2542.0,,,,,False,,,,4408.0,,2.0
P,,2543.0,,,,,False,,,,4409.0,,0.0
P,,2544.0,,,,,False,,,,4411.0,,0.0
P,,2545.0,,,,,False,,,,4412.0,,1.0
P,,2546.0,,,,,False,,,,4413.0,,0.0
P,,2547.0,,,,,False,,,,4416.0,,2.0
P,,2548.0,,,,,False,,,,4417.0,,1.0
P,,2549.0,,,,,False,,,,4418.0,,4.0
P,,2550.0,,,,,False,,,,4419.0,,1.0
P,,2551.0,,,,,False,,,,4420.0,,1.0
P,,2552.0,,,,,False,,,,4421.0,,2.0
P,,2553.0,,,,,False,,,,4422.0,,2.0
P,,2554.0,,,,,False,,,,4425.0,,1.0
P,,2555.0,,,,,False,,,,4426.0,,0.0
P,,2556.0,,,,,False,,,,4427.0,,4.0
P,,2557.0,,,,,False,,,,4431.0,,0.0
P,,2558.0,,,,,False,,,,4432.0,,1.0
P,,2559.0,,,,,False,,,,4433.0,,2.0
P,,2560.0,,,,,False,,,,4434.0,,1.0
P,,2561.0,,,,,False,,,,4437.0,,1.0
P,,2562.0,,,,,False,,,,4438.0,,3.0
P,,2563.0,,,,,False,,,,4439.0,,3.0
P,,2564.0,,,,,False,,,,4441.0,,1.0
P,,2565.0,,,,,False,,,,4444.0,,0.0
P,,2566.0,,,,,False,,,,4445.0,,3.0
P,,2567.0,,,,,False,,,,4446.0,,2.0
P,,2568.0,,,,,False,,,,4450.0,,0.0
P,,2569.0,,,,,False,,,,4451.0,,3.0
P,,2570.0,,,,,False,,,,4452.0,,3.0
P,,2571.0,,,,,False,,,,4457.0,,5.0
P,,2572.0,,,,,False,,,,4458.0,,1.0
P,,2573.0,,,,,False,,,,4459.0,,5.0
P,,2574.0,,,,,False,,,,4464.0,,0.0
P,,2575.0,,,,,False,,,,4466.0,,1.0
P,,2576.0,,,,,False,,,,4467.0,,2.0
P,,2577.0,,,,,False,,,,4468.0,,1.0
P,,2578.0,,,,,False,,,,4469.0,,4.0
P,,2579.0,,,,,False,,,,4471.0,,2.0
P,,2580.0,,,,,False,,,,4472.0,,0.0
P,,2581.0,,,,,False,,,,4473.0,,2.0
P,,2582.0,,,,,False,,,,4474.0,,3.0
P,,2583.0,,,,,False,,,,4478.0,,3.0
P,,2584.0,,,,,False,,,,4480.0,,2.0
P,,2585.0,,,,,False,,,,4482.0,,2.0
P,,2586.0,,,,,False,,,,4483.0,,2.0
P,,2587.0,,,,,False,,,,4484.0,,0.0
P,,2588.0,,,,,False,,,,4485.0,,1.0
P,,2589.0,,,,,False,,,,4487.0,,2.0
P,,2590.0,,,,,False,,,,4489.0,,2.0
P,,2591.0,,,,,False,,,,4491.0,,2.0
P,,2592.0,,,,,False,,,,4494.0,,2.0
P,,2593.0,,,,,False,,,,4495.0,,0.0
P,,2594.0,,,,,False,,,,4496.0,,1.0
P,,2595.0,,,,,False,,,,4497.0,,2.0
P,,2596.0,,,,,False,,,,4499.0,,3.0
P,,2597.0,,,,,False,,,,4500.0,,3.0
P,,2598.0,,,,,False,,,,4501.0,,3.0
P,,2599.0,,,,,False,,,,4506.0,,1.0
P,,2600.0,,,,,False,,,,4507.0,,2.0
P,,2601.0,,,,,False,,,,4510.0,,5.0
P,,2602.0,,,,,False,,,,4511.0,,1.0
P,,2603.0,,,,,False,,,,4512.0,,0.0
P,,2604.0,,,,,False,,,,4513.0,,0.0
P,,2605.0,,,,,False,,,,4515.0,,1.0
P,,2606.0,,,,,False,,,,4516.0,,3.0
P,,2607.0,,,,,False,,,,4519.0,,1.0
P,,2608.0,,,,,False,,,,4520.0,,2.0
P,,2609.0,,,,,False,,,,4521.0,,1.0
P,,2610.0,,,,,False,,,,4523.0,,1.0
P,,2611.0,,,,,False,,,,4524.0,,1.0
P,,2612.0,,,,,False,,,,4525.0,,1.0
P,,2613.0,,,,,False,,,,4527.0,,4.0
P,,2614.0,,,,,False,,,,4528.0,,0.0
P,,2615.0,,,,,False,,,,4529.0,,3.0
P,,2616.0,,,,,False,,,,4530.0,,4.0
P,,2617.0,,,,,False,,,,4531.0,,5.0
P,,2618.0,,,,,False,,,,4533.0,,2.0
P,,2619.0,,,,,False,,,,4534.0,,5.0
P,,2620.0,,,,,False,,,,4535.0,,0.0
P,,2621.0,,,,,False,,,,4536.0,,1.0
P,,2622.0,,,,,False,,,,4538.0,,2.0
P,,2623.0,,,,,False,,,,4540.0,,3.0
P,,2624.0,,,,,False,,,,4542.0,,3.0
P,,2625.0,,,,,False,,,,4544.0,,2.0
P,,2626.0,,,,,False,,,,4545.0,,4.0
P,,2627.0,,,,,False,,,,4546.0,,3.0
P,,2628.0,,,,,False,,,,4547.0,,0.0
P,,2629.0,,,,,False,,,,4548.0,,1.0
P,,2630.0,,,,,False,,,,4550.0,,1.0
P,,2631.0,,,,,False,,,,4552.0,,2.0
P,,2632.0,,,,,False,,,,4554.0,,2.0
P,,2633.0,,,,,False,,,,4555.0,,1.0
P,,2634.0,,,,,False,,,,4558.0,,0.0
P,,2635.0,,,,,False,,,,4560.0,,3.0
P,,2636.0,,,,,False,,,,4561.0,,2.0
P,,2637.0,,,,,False,,,,4562.0,,5.0
P,,2638.0,,,,,False,,,,4563.0,,2.0
P,,2639.0,,,,,False,,,,4566.0,,1.0
P,,2640.0,,,,,False,,,,4567.0,,3.0
P,,2641.0,,,,,False,,,,4571.0,,0.0
P,,2642.0,,,,,False,,,,4572.0,,0.0
P,,2643.0,,,,,False,,,,4573.0,,5.0
P,,2644.0,,,,,False,,,,4575.0,,0.0
P,,2645.0,,,,,False,,,,4576.0,,1.0
P,,2646.0,,,,,False,,,,4582.0,,3.0
P,,2647.0,,,,,False,,,,4584.0,,1.0
P,,2648.0,,,,,False,,,,4586.0,,0.0
P,,2649.0,,,,,False,,,,4587.0,,1.0
P,,2650.0,,,,,False,,,,4588.0,,2.0
P,,2651.0,,,,,False,,,,4589.0,,1.0
P,,2652.0,,,,,False,,,,4590.0,,5.0
P,,2653.0,,,,,False,,,,4591.0,,3.0
P,,2654.0,,,,,False,,,,4592.0,,5.0
P,,2655.0,,,,,False,,,,4593.0,,2.0
P,,2656.0,,,,,False,,,,4597.0,,2.0
P,,2657.0,,,,,False,,,,4598.0,,1.0
P,,2658.0,,,,,False,,,,4600.0,,1.0
P,,2659.0,,,,,False,,,,4602.0,,1.0
P,,2660.0,,,,,False,,,,4604.0,,2.0
P,,2661.0,,,,,False,,,,4605.0,,2.0
P,,2662.0,,,,,False,,,,4606.0,,1.0
P,,2663.0,,,,,False,,,,4607.0,,0.0
P,,2664.0,,,,,False,,,,4609.0,,1.0
P,,2665.0,,,,,False,,,,4610.0,,3.0
P,,2666.0,,,,,False,,,,4612.0,,4.0
P,,2667.0,,,,,False,,,,4613.0,,1.0
P,,2668.0,,,,,False,,,,4614.0,,3.0
P,,2669.0,,,,,False,,,,4615.0,,3.0
P,,2670.0,,,,,False,,,,4619.0,,4.0
P,,2671.0,,,,,False,,,,4620.0,,4.0
P,,2672.0,,,,,False,,,,4625.0,,1.0
P,,2673.0,,,,,False,,,,4626.0,,2.0
P,,2674.0,,,,,False,,,,4627.0,,2.0
P,,2675.0,,,,,False,,,,4628.0,,0.0
P,,2676.0,,,,,False,,,,4629.0,,3.0
P,,2677.0,,,,,False,,,,4631.0,,0.0
P,,2678.0,,,,,False,,,,4632.0,,2.0
P,,2679.0,,,,,False,,,,4634.0,,2.0
P,,2680.0,,,,,False,,,,4636.0,,0.0
P,,2681.0,,,,,False,,,,4637.0,,1.0
P,,2682.0,,,,,False,,,,4640.0,,2.0
P,,2683.0,,,,,False,,,,4641.0,,2.0
P,,2684.0,,,,,False,,,,4642.0,,1.0
P,,2685.0,,,,,False,,,,4643.0,,5.0
P,,2686.0,,,,,False,,,,4645.0,,4.0
P,,2687.0,,,,,False,,,,4646.0,,4.0
P,,2688.0,,,,,False,,,,4647.0,,1.0
P,,2689.0,,,,,False,,,,4652.0,,1.0
P,,2690.0,,,,,False,,,,4654.0,,2.0
P,,2691.0,,,,,False,,,,4655.0,,0.0
P,,2692.0,,,,,False,,,,4656.0,,3.0
P,,2693.0,,,,,False,,,,4659.0,,4.0
P,,2694.0,,,,,False,,,,4660.0,,3.0
P,,2695.0,,,,,False,,,,4661.0,,0.0
P,,2696.0,,,,,False,,,,4662.0,,4.0
P,,2697.0,,,,,False,,,,4663.0,,1.0
P,,2698.0,,,,,False,,,,4665.0,,2.0
P,,2699.0,,,,,False,,,,4666.0,,1.0
P,,2700.0,,,,,False,,,,4667.0,,2.0
P,,2701.0,,,,,False,,,,4668.0,,1.0
P,,2702.0,,,,,False,,,,4669.0,,3.0
P,,2703.0,,,,,False,,,,4670.0,,4.0
P,,2704.0,,,,,False,,,,4671.0,,1.0
P,,2705.0,,,,,False,,,,4673.0,,0.0
P,,2706.0,,,,,False,,,,4677.0,,2.0
P,,2707.0,,,,,False,,,,4678.0,,4.0
P,,2708.0,,,,,False,,,,4679.0,,4.0
P,,2709.0,,,,,False,,,,4681.0,,1.0
P,,2710.0,,,,,False,,,,4682.0,,1.0
P,,2711.0,,,,,False,,,,4683.0,,4.0
P,,2712.0,,,,,False,,,,4684.0,,1.0
P,,2713.0,,,,,False,,,,4687.0,,4.0
P,,2714.0,,,,,False,,,,4688.0,,0.0
P,,2715.0,,,,,False,,,,4689.0,,1.0
P,,2716.0,,,,,False,,,,4690.0,,5.0
P,,2717.0,,,,,False,,,,4692.0,,1.0
P,,2718.0,,,,,False,,,,4693.0,,1.0
P,,2719.0,,,,,False,,,,4694.0,,1.0
P,,2720.0,,,,,False,,,,4695.0,,0.0
P,,2721.0,,,,,False,,,,4696.0,,2.0
P,,2722.0,,,,,False,,,,4697.0,,1.0
P,,2723.0,,,,,False,,,,4698.0,,3.0
P,,2724.0,,,,,False,,,,4699.0,,4.0
P,,2725.0,,,,,False,,,,4701.0,,2.0
P,,2726.0,,,,,False,,,,4703.0,,2.0
P,,2727.0,,,,,False,,,,4706.0,,0.0
P,,2728.0,,,,,False,,,,4708.0,,0.0
P,,2729.0,,,,,False,,,,4710.0,,2.0
P,,2730.0,,,,,False,,,,4711.0,,0.0
P,,2731.0,,,,,False,,,,4712.0,,2.0
P,,2732.0,,,,,False,,,,4713.0,,2.0
P,,2733.0,,,,,False,,,,4714.0,,1.0
P,,2734.0,,,,,False,,,,4715.0,,2.0
P,,2735.0,,,,,False,,,,4720.0,,1.0
P,,2736.0,,,,,False,,,,4721.0,,2.0
P,,2737.0,,,,,False,,,,4725.0,,1.0
P,,2738.0,,,,,False,,,,4726.0,,2.0
P,,2739.0,,,,,False,,,,4729.0,,2.0
P,,2740.0,,,,,False,,,,4730.0,,1.0
P,,2741.0,,,,,False,,,,4731.0,,4.0
P,,2742.0,,,,,False,,,,4732.0,,1.0
P,,2743.0,,,,,False,,,,4733.0,,1.0
P,,2744.0,,,,,False,,,,4734.0,,3.0
P,,2745.0,,,,,False,,,,4735.0,,1.0
P,,2746.0,,,,,False,,,,4736.0,,2.0
P,,2747.0,,,,,False,,,,4738.0,,2.0
P,,2748.0,,,,,False,,,,4740.0,,1.0
P,,2749.0,,,,,False,,,,4743.0,,1.0
P,,2750.0,,,,,False,,,,4744.0,,1.0
P,,2751.0,,,,,False,,,,4745.0,,5.0
P,,2752.0,,,,,False,,,,4746.0,,5.0
P,,2753.0,,,,,False,,,,4747.0,,0.0
P,,2754.0,,,,,False,,,,4751.0,,0.0
P,,2755.0,,,,,False,,,,4756.0,,1.0
P,,2756.0,,,,,False,,,,4758.0,,3.0
P,,2757.0,,,,,False,,,,4761.0,,3.0
P,,2758.0,,,,,False,,,,4764.0,,5.0
P,,2759.0,,,,,False,,,,4765.0,,1.0
P,,2760.0,,,,,False,,,,4766.0,,4.0
P,,2761.0,,,,,False,,,,4767.0,,1.0
P,,2762.0,,,,,False,,,,4768.0,,5.0
P,,2763.0,,,,,False,,,,4770.0,,2.0
P,,2764.0,,,,,False,,,,4772.0,,2.0
P,,2765.0,,,,,False,,,,4775.0,,1.0
P,,2766.0,,,,,False,,,,4779.0,,3.0
P,,2767.0,,,,,False,,,,4781.0,,1.0
P,,2768.0,,,,,False,,,,4782.0,,0.0
P,,2769.0,,,,,False,,,,4784.0,,0.0
P,,2770.0,,,,,False,,,,4785.0,,5.0
P,,2771.0,,,,,False,,,,4789.0,,2.0
P,,2772.0,,,,,False,,,,4790.0,,1.0
P,,2773.0,,,,,False,,,,4792.0,,1.0
P,,2774.0,,,,,False,,,,4794.0,,3.0
P,,2775.0,,,,,False,,,,4795.0,,5.0
P,,2776.0,,,,,False,,,,4797.0,,2.0
P,,2777.0,,,,,False,,,,4798.0,,1.0
P,,2778.0,,,,,False,,,,4799.0,,2.0
P,,2779.0,,,,,False,,,,4800.0,,3.0
P,,2780.0,,,,,False,,,,4801.0,,4.0
P,,2781.0,,,,,False,,,,4804.0,,1.0
P,,2782.0,,,,,False,,,,4806.0,,1.0
P,,2783.0,,,,,False,,,,4807.0,,5.0
P,,2784.0,,,,,False,,,,4808.0,,0.0
P,,2785.0,,,,,False,,,,4809.0,,5.0
P,,2786.0,,,,,False,,,,4810.0,,1.0
P,,2787.0,,,,,False,,,,4815.0,,0.0
P,,2788.0,,,,,False,,,,4817.0,,2.0
P,,2789.0,,,,,False,,,,4818.0,,1.0
P,,2790.0,,,,,False,,,,4819.0,,0.0
P,,2791.0,,,,,False,,,,4821.0,,3.0
P,,2792.0,,,,,False,,,,4822.0,,0.0
P,,2793.0,,,,,False,,,,4825.0,,2.0
P,,2794.0,,,,,False,,,,4826.0,,4.0
P,,2795.0,,,,,False,,,,4828.0,,0.0
P,,2796.0,,,,,False,,,,4830.0,,0.0
P,,2797.0,,,,,False,,,,4831.0,,0.0
P,,2798.0,,,,,False,,,,4832.0,,0.0
P,,2799.0,,,,,False,,,,4834.0,,0.0
P,,2800.0,,,,,False,,,,4836.0,,0.0
P,,2801.0,,,,,False,,,,4837.0,,0.0
P,,2802.0,,,,,False,,,,4839.0,,2.0
P,,2803.0,,,,,False,,,,4840.0,,1.0
P,,2804.0,,,,,False,,,,4841.0,,0.0
P,,2805.0,,,,,False,,,,4843.0,,5.0
P,,2806.0,,,,,False,,,,4844.0,,3.0
P,,2807.0,,,,,False,,,,4845.0,,2.0
P,,2808.0,,,,,False,,,,4850.0,,2.0
P,,2809.0,,,,,False,,,,4856.0,,2.0
P,,2810.0,,,,,False,,,,4860.0,,2.0
P,,2811.0,,,,,False,,,,4861.0,,1.0
P,,2812.0,,,,,False,,,,4863.0,,1.0
P,,2813.0,,,,,False,,,,4864.0,,5.0
P,,2814.0,,,,,False,,,,4866.0,,2.0
P,,2815.0,,,,,False,,,,4868.0,,1.0
P,,2816.0,,,,,False,,,,4869.0,,1.0
P,,2817.0,,,,,False,,,,4872.0,,2.0
P,,2818.0,,,,,False,,,,4873.0,,2.0
P,,2819.0,,,,,False,,,,4876.0,,2.0
P,,2820.0,,,,,False,,,,4877.0,,1.0
P,,2821.0,,,,,False,,,,4879.0,,2.0
P,,2822.0,,,,,False,,,,4880.0,,1.0
P,,2823.0,,,,,False,,,,4881.0,,0.0
P,,2824.0,,,,,False,,,,4882.0,,1.0
P,,2825.0,,,,,False,,,,4883.0,,0.0
P,,2826.0,,,,,False,,,,4884.0,,2.0
P,,2827.0,,,,,False,,,,4886.0,,1.0
P,,2828.0,,,,,False,,,,4887.0,,1.0
P,,2829.0,,,,,False,,,,4889.0,,1.0
P,,2830.0,,,,,False,,,,4890.0,,1.0
P,,2831.0,,,,,False,,,,4891.0,,1.0
P,,2832.0,,,,,False,,,,4892.0,,2.0
P,,2833.0,,,,,False,,,,4893.0,,3.0
P,,2834.0,,,,,False,,,,4895.0,,1.0
P,,2835.0,,,,,False,,,,4898.0,,0.0
P,,2836.0,,,,,False,,,,4901.0,,1.0
P,,2837.0,,,,,False,,,,4902.0,,1.0
P,,2838.0,,,,,False,,,,4906.0,,2.0
P,,2839.0,,,,,False,,,,4907.0,,2.0
P,,2840.0,,,,,False,,,,4908.0,,1.0
P,,2841.0,,,,,False,,,,4909.0,,1.0
P,,2842.0,,,,,False,,,,4910.0,,2.0
P,,2843.0,,,,,False,,,,4912.0,,2.0
P,,2844.0,,,,,False,,,,4915.0,,3.0
P,,2845.0,,,,,False,,,,4916.0,,2.0
P,,2846.0,,,,,False,,,,4917.0,,1.0
P,,2847.0,,,,,False,,,,4919.0,,5.0
P,,2848.0,,,,,False,,,,4920.0,,4.0
P,,2849.0,,,,,False,,,,4921.0,,3.0
P,,2850.0,,,,,False,,,,4922.0,,4.0
P,,2851.0,,,,,False,,,,4923.0,,0.0
P,,2852.0,,,,,False,,,,4924.0,,4.0
P,,2853.0,,,,,False,,,,4925.0,,3.0
P,,2854.0,,,,,False,,,,4926.0,,0.0
P,,2855.0,,,,,False,,,,4930.0,,4.0
P,,2856.0,,,,,False,,,,4931.0,,3.0
P,,2857.0,,,,,False,,,,4934.0,,2.0
P,,2858.0,,,,,False,,,,4936.0,,2.0
P,,2859.0,,,,,False,,,,4938.0,,1.0
P,,2860.0,,,,,False,,,,4940.0,,2.0
P,,2861.0,,,,,False,,,,4941.0,,1.0
P,,2862.0,,,,,False,,,,4942.0,,4.0
P,,2863.0,,,,,False,,,,4943.0,,3.0
P,,2864.0,,,,,False,,,,4944.0,,3.0
P,,2865.0,,,,,False,,,,4945.0,,1.0
P,,2866.0,,,,,False,,,,4946.0,,2.0
P,,2867.0,,,,,False,,,,4950.0,,1.0
P,,2868.0,,,,,False,,,,4951.0,,0.0
P,,2869.0,,,,,False,,,,4952.0,,3.0
P,,2870.0,,,,,False,,,,4955.0,,1.0
P,,2871.0,,,,,False,,,,4962.0,,4.0
P,,2872.0,,,,,False,,,,4963.0,,5.0
P,,2873.0,,,,,False,,,,4966.0,,5.0
P,,2874.0,,,,,False,,,,4967.0,,1.0
P,,2875.0,,,,,False,,,,4968.0,,0.0
P,,2876.0,,,,,False,,,,4973.0,,1.0
P,,2877.0,,,,,False,,,,4974.0,,1.0
P,,2878.0,,,,,False,,,,4975.0,,1.0
P,,2879.0,,,,,False,,,,4976.0,,5.0
P,,2880.0,,,,,False,,,,4977.0,,3.0
P,,2881.0,,,,,False,,,,4978.0,,1.0
P,,2882.0,,,,,False,,,,4979.0,,0.0
P,,2883.0,,,,,False,,,,4981.0,,1.0
P,,2884.0,,,,,False,,,,4982.0,,2.0
P,,2885.0,,,,,False,,,,4983.0,,2.0
P,,2886.0,,,,,False,,,,4986.0,,1.0
P,,2887.0,,,,,False,,,,4988.0,,1.0
P,,2888.0,,,,,False,,,,4989.0,,5.0
P,,2889.0,,,,,False,,,,4990.0,,1.0
P,,2890.0,,,,,False,,,,4991.0,,0.0
P,,2891.0,,,,,False,,,,4992.0,,0.0
P,,2892.0,,,,,False,,,,4993.0,,5.0
P,,2893.0,,,,,False,,,,4994.0,,3.0
P,,2894.0,,,,,False,,,,4995.0,,1.0
P,,2895.0,,,,,False,,,,4996.0,,1.0
P,,2896.0,,,,,False,,,,4997.0,,2.0
P,,2897.0,,,,,False,,,,4998.0,,1.0
P,,2898.0,,,,,False,,,,4999.0,,0.0
P,,2899.0,,,,,False,,,,5000.0,,3.0
P,,2900.0,,,,,False,,,,5001.0,,3.0
P,,2901.0,,,,,False,,,,5002.0,,2.0
P,,2902.0,,,,,False,,,,5004.0,,2.0
P,,2903.0,,,,,False,,,,5005.0,,0.0
P,,2904.0,,,,,False,,,,5007.0,,3.0
P,,2905.0,,,,,False,,,,5008.0,,0.0
P,,2906.0,,,,,False,,,,5011.0,,3.0
P,,2907.0,,,,,False,,,,5012.0,,1.0
P,,2908.0,,,,,False,,,,5013.0,,4.0
P,,2909.0,,,,,False,,,,5014.0,,0.0
P,,2910.0,,,,,False,,,,5016.0,,2.0
P,,2911.0,,,,,False,,,,5017.0,,1.0
P,,2912.0,,,,,False,,,,5018.0,,4.0
P,,2913.0,,,,,False,,,,5021.0,,1.0
P,,2914.0,,,,,False,,,,5024.0,,1.0
P,,2915.0,,,,,False,,,,5027.0,,4.0
P,,2916.0,,,,,False,,,,5028.0,,0.0
P,,2917.0,,,,,False,,,,5029.0,,0.0
P,,2918.0,,,,,False,,,,5031.0,,0.0
P,,2919.0,,,,,False,,,,5033.0,,1.0
P,,2920.0,,,,,False,,,,5034.0,,2.0
P,,2921.0,,,,,False,,,,5035.0,,2.0
P,,2922.0,,,,,False,,,,5036.0,,2.0
P,,2923.0,,,,,False,,,,5037.0,,4.0
P,,2924.0,,,,,False,,,,5039.0,,5.0
P,,2925.0,,,,,False,,,,5040.0,,1.0
P,,2926.0,,,,,False,,,,5044.0,,2.0
P,,2927.0,,,,,False,,,,5047.0,,1.0
P,,2928.0,,,,,False,,,,5048.0,,2.0
P,,2929.0,,,,,False,,,,5049.0,,0.0
P,,2930.0,,,,,False,,,,5052.0,,1.0
P,,2931.0,,,,,False,,,,5055.0,,5.0
P,,2932.0,,,,,False,,,,5056.0,,2.0
P,,2933.0,,,,,False,,,,5058.0,,5.0
P,,2934.0,,,,,False,,,,5059.0,,0.0
P,,2935.0,,,,,False,,,,5060.0,,1.0
P,,2936.0,,,,,False,,,,5061.0,,1.0
P,,2937.0,,,,,False,,,,5063.0,,2.0
P,,2938.0,,,,,False,,,,5064.0,,2.0
P,,2939.0,,,,,False,,,,5065.0,,0.0
P,,2940.0,,,,,False,,,,5066.0,,0.0
P,,2941.0,,,,,False,,,,5069.0,,0.0
P,,2942.0,,,,,False,,,,5073.0,,0.0
P,,2943.0,,,,,False,,,,5075.0,,2.0
P,,2944.0,,,,,False,,,,5077.0,,2.0
P,,2945.0,,,,,False,,,,5082.0,,2.0
P,,2946.0,,,,,False,,,,5084.0,,1.0
P,,2947.0,,,,,False,,,,5085.0,,1.0
P,,2948.0,,,,,False,,,,5086.0,,1.0
P,,2949.0,,,,,False,,,,5089.0,,2.0
P,,2950.0,,,,,False,,,,5091.0,,3.0
P,,2951.0,,,,,False,,,,5095.0,,2.0
P,,2952.0,,,,,False,,,,5096.0,,2.0
P,,2953.0,,,,,False,,,,5098.0,,2.0
P,,2954.0,,,,,False,,,,5099.0,,2.0
P,,2955.0,,,,,False,,,,5100.0,,2.0
P,,2956.0,,,,,False,,,,5101.0,,1.0
P,,2957.0,,,,,False,,,,5103.0,,1.0
P,,2958.0,,,,,False,,,,5104.0,,2.0
P,,2959.0,,,,,False,,,,5106.0,,2.0
P,,2960.0,,,,,False,,,,5108.0,,2.0
P,,2961.0,,,,,False,,,,5109.0,,4.0
P,,2962.0,,,,,False,,,,5111.0,,3.0
P,,2963.0,,,,,False,,,,5113.0,,3.0
P,,2964.0,,,,,False,,,,5115.0,,4.0
P,,2965.0,,,,,False,,,,5118.0,,0.0
P,,2966.0,,,,,False,,,,5120.0,,0.0
P,,2967.0,,,,,False,,,,5130.0,,2.0
P,,2968.0,,,,,False,,,,5131.0,,2.0
P,,2969.0,,,,,False,,,,5132.0,,1.0
P,,2970.0,,,,,False,,,,5135.0,,2.0
P,,2971.0,,,,,False,,,,5136.0,,1.0
P,,2972.0,,,,,False,,,,5140.0,,1.0
P,,2973.0,,,,,False,,,,5142.0,,1.0
P,,2974.0,,,,,False,,,,5143.0,,2.0
P,,2975.0,,,,,False,,,,5144.0,,2.0
P,,2976.0,,,,,False,,,,5147.0,,4.0
P,,2977.0,,,,,False,,,,5150.0,,2.0
P,,2978.0,,,,,False,,,,5151.0,,5.0
P,,2979.0,,,,,False,,,,5152.0,,1.0
P,,2980.0,,,,,False,,,,5153.0,,1.0
P,,2981.0,,,,,False,,,,5155.0,,4.0
P,,2982.0,,,,,False,,,,5156.0,,1.0
P,,2983.0,,,,,False,,,,5157.0,,0.0
P,,2984.0,,,,,False,,,,5159.0,,0.0
P,,2985.0,,,,,False,,,,5161.0,,2.0
P,,2986.0,,,,,False,,,,5162.0,,4.0
P,,2987.0,,,,,False,,,,5163.0,,2.0
P,,2988.0,,,,,False,,,,5164.0,,1.0
P,,2989.0,,,,,False,,,,5165.0,,0.0
P,,2990.0,,,,,False,,,,5168.0,,3.0
P,,2991.0,,,,,False,,,,5170.0,,5.0
P,,2992.0,,,,,False,,,,5171.0,,2.0
P,,2993.0,,,,,False,,,,5172.0,,2.0
P,,2994.0,,,,,False,,,,5173.0,,1.0
P,,2995.0,,,,,False,,,,5175.0,,1.0
P,,2996.0,,,,,False,,,,5176.0,,4.0
P,,2997.0,,,,,False,,,,5177.0,,4.0
P,,2998.0,,,,,False,,,,5179.0,,0.0
P,,2999.0,,,,,False,,,,5185.0,,2.0
P,,3000.0,,,,,False,,,,5187.0,,2.0
P,,3001.0,,,,,False,,,,5189.0,,2.0
P,,3002.0,,,,,False,,,,5190.0,,2.0
P,,3003.0,,,,,False,,,,5192.0,,0.0
P,,3004.0,,,,,False,,,,5194.0,,2.0
P,,3005.0,,,,,False,,,,5195.0,,1.0
P,,3006.0,,,,,False,,,,5196.0,,5.0
P,,3007.0,,,,,False,,,,5197.0,,1.0
P,,3008.0,,,,,False,,,,5199.0,,1.0
P,,3009.0,,,,,False,,,,5200.0,,3.0
P,,3010.0,,,,,False,,,,5201.0,,2.0
P,,3011.0,,,,,False,,,,5202.0,,1.0
P,,3012.0,,,,,False,,,,5203.0,,0.0
P,,3013.0,,,,,False,,,,5205.0,,3.0
P,,3014.0,,,,,False,,,,5207.0,,0.0
P,,3015.0,,,,,False,,,,5210.0,,2.0
P,,3016.0,,,,,False,,,,5213.0,,3.0
P,,3017.0,,,,,False,,,,5214.0,,1.0
P,,3018.0,,,,,False,,,,5216.0,,1.0
P,,3019.0,,,,,False,,,,5217.0,,1.0
P,,3020.0,,,,,False,,,,5226.0,,2.0
P,,3021.0,,,,,False,,,,5230.0,,3.0
P,,3022.0,,,,,False,,,,5231.0,,3.0
